"precinct","oblast","places","noplaces","type","size","ukrainian","district14par","registered14par","voted14parl","oppblock14par","porosh14par","r14parl","turnout14parl","registered14pres","voted14pres","turnout14pres","r14pres","Poroshenko","district","registered12","voted12","turnout12","r12","roads","rlon","rlat","quality.ent","quality","quality.UKR","distrussia","Raion","dist_regional","distkiev","donetsk","qualityq"
740669,"Чернігівська","С. УБІЖИЧІ",1,"village",1,98.18,206,196,157,0.0636942675159236,0.331210191082803,11.4649681528662,0.801020408163265,203,177,0.87192118226601,9.6045197740113,55,206,214,174,0.813084112149533,42.5287356321839,35.82475221649,30.942889,51.774369,0.00238876801854198,20.0787248116542,0.396507428146771,4.24252973696946,"Ripkyns",3.79112616369319,5.01024088263854,645.83555003159,0.0197157281245926
740671,"Чернігівська","С. МАЛИНІВКА",6,"village",1,94.84,206,380,244,0.0245901639344262,0.327868852459016,6.14754098360656,0.642105263157895,374,263,0.703208556149733,5.32319391634981,92,206,393,279,0.709923664122137,41.2186379928315,36.0750858637718,30.722736,51.710519,0.00196159302015744,16.6957559406022,0.294771057623445,4.45188350237783,"Ripkyns",4.10278784625271,4.94631754164851,653.748537931086,0.0149377013946923
740672,"Чернігівська","С. МАЛИЙ ЛИСТВЕН",2,"village",1,97.66,206,236,167,0.155688622754491,0.149700598802395,20.9580838323353,0.707627118644068,236,175,0.741525423728814,5.14285714285714,32,206,254,196,0.771653543307087,44.3877551020408,37.3574980223649,31.006466,51.719568,0.00226368302582569,16.3758443398436,0.574418350139591,4.24996935373085,"Ripkyns",3.5813039658235,4.97627547512178,638.640297377221,0.0145498057243703
740673,"Чернігівська","С. СУЛИЧІВКА",1,"village",1,94.75,206,180,105,0.0761904761904762,0.2,11.4285714285714,0.583333333333333,179,114,0.636871508379888,9.64912280701754,28,206,180,123,0.683333333333333,47.1544715447154,15.0198695085845,31.059564,51.729157,0.00256273230974066,21.1958396581733,0.605321145276318,4.19866235730309,"Ripkyns",3.48368495025998,4.98955041071287,636.383500960255,0.0216010488688314
740674,"Чернігівська","С. МОХНАЧІ",4,"village",1,98.13,206,432,210,0.0666666666666667,0.223809523809524,11.9047619047619,0.486111111111111,418,228,0.545454545454545,4.3859649122807,66,206,414,214,0.516908212560386,30.3738317757009,11.0692057587884,30.782116,51.73532,0.00211838937740679,17.3903262763618,0.32401490236509,4.39272369041396,"Ripkyns",4.02521172400982,4.96882982448389,652.076977599014,0.015815267295937
740675,"Чернігівська","С. ГАЛКІВ",2,"village",1,99.16,206,208,136,0.0367647058823529,0.308823529411765,6.61764705882353,0.653846153846154,202,163,0.806930693069307,7.97546012269939,54,206,213,135,0.633802816901408,34.0740740740741,10.2336994476057,30.799053,51.693316,0.00235823670466416,18.0189143493871,0.395563034610157,4.41891286145267,"Ripkyns",3.96593227454696,4.93720628090885,648.360362147563,0.0166530772730498
740676,"Чернігівська","С. НЕДАНЧИЧІ",7,"village",2,96.16,206,540,291,0.0584192439862543,0.199312714776632,20.6185567010309,0.538888888888889,551,326,0.591651542649728,12.5766871165644,120,206,475,297,0.625263157894737,52.8619528619529,45.0195614222594,30.632907,51.516883,0.00130783338788218,8.2579868342188,0.158641460838646,4.64843794193233,"Ripkyns",4.18465562217546,4.77639958686883,646.439858268712,0.00744194870454047
740678,"Чернігівська","С. НОВОУКРАЇНСЬКЕ",1,"village",1,90.11,206,200,117,0.0683760683760684,0.153846153846154,16.2393162393162,0.585,202,130,0.643564356435644,12.3076923076923,28,206,210,130,0.619047619047619,52.3076923076923,13.2855196507193,31.208062,51.740909,0.00319818425072707,23.8470841563413,0.664124960365798,4.06296693514964,"Ripkyns",3.2424351431265,5.01785228196722,629.121691454694,0.0268084121519727
740679,"Чернігівська","С. НОВІ ЯРИЛОВИЧІ",3,"village",1,86.51,206,488,251,0.0398406374501992,0.191235059760956,18.7250996015936,0.514344262295082,476,306,0.642857142857143,15.6862745098039,86,206,501,314,0.626746506986028,46.1783439490446,46.8299566987828,31.006803,52.030119,0.00261249961695673,29.1885096231657,0.0754909283967217,3.92194959006022,"Ripkyns",4.0981779268153,5.18576825555511,660.190440471055,0.0412493762404566
740680,"Чернігівська","С. НОВА ПАПІРНЯ",3,"village",1,92.5,206,76,42,0.142857142857143,0.261904761904762,28.5714285714286,0.552631578947368,84,59,0.702380952380952,28.8135593220339,23,206,104,84,0.807692307692308,58.3333333333333,4.67845668741706,30.956779,52.049514,0.00140424801965237,11.5958413736395,0.0805653122095249,3.96727405512455,"Ripkyns",4.16489006339769,5.19415825217095,664.20935244685,0.00980967565007568
740681,"Чернігівська","С. ОЛЕШНЯ",1,"village",2,98.59,206,648,323,0.0743034055727554,0.284829721362229,16.71826625387,0.498456790123457,638,369,0.578369905956113,11.6531165311653,171,206,648,396,0.611111111111111,62.3737373737374,14.3887755543725,31.147661,51.950521,0.00293212795279882,29.4719748442158,0.25423623565305,3.83489481917274,"Ripkyns",3.85860900896122,5.14885364371239,647.087022201692,0.0421953804933198
740682,"Чернігівська","С. ЗАВОДСЬКЕ",2,"village",1,95.88,206,252,173,0.0404624277456647,0.289017341040462,20.2312138728324,0.686507936507937,195,183,0.938461538461538,15.8469945355191,69,206,264,193,0.731060606060606,62.1761658031088,9.34422615066339,31.228228,51.959466,0.00313269625574383,32.842171007204,0.241568591742967,3.72003601167874,"Ripkyns",3.84009295100029,5.16301147015544,643.490091155749,0.0551479001511116
740683,"Чернігівська","С. ГРИБОВА РУДНЯ",1,"village",1,95.99,206,168,105,0.0476190476190476,0.342857142857143,7.61904761904762,0.625,165,120,0.727272727272727,8.33333333333333,35,206,178,132,0.741573033707865,55.3030303030303,30.5846512151202,31.099427,51.952617,0.00278428222851317,27.6769245843402,0.228415959143847,3.88907000463559,"Ripkyns",3.89692855005412,5.14541975916669,649.785604661744,0.0365382557510555
740684,"Чернігівська","С. ДУХАНКИ",3,"village",1,100,206,348,192,0.0572916666666667,0.296875,9.89583333333333,0.551724137931034,344,234,0.680232558139535,12.3931623931624,58,206,372,251,0.674731182795699,50.199203187251,61.2658835272208,30.90353,51.640721,0.00222776428724241,17.553376208524,0.581446269069527,4.39687911276109,"Ripkyns",3.7167425639866,4.90398755749129,639.070362441098,0.0160285181904864
740685,"Чернігівська","С. ПЕТРУШІ",3,"village",1,98.26,206,424,262,0.0381679389312977,0.309160305343511,9.16030534351145,0.617924528301887,408,287,0.70343137254902,9.05923344947735,75,206,419,281,0.670644391408115,41.2811387900356,34.9981225094249,30.88157,51.752115,0.00256464166262294,20.5845848996414,0.392615388091436,4.30940971089668,"Ripkyns",3.87197592145019,4.98857784453774,647.699219823486,0.0205486034126535
740686,"Чернігівська","С. ЗУБАХИ",4,"village",1,98.86,206,132,87,0.0344827586206897,0.32183908045977,11.4942528735632,0.659090909090909,130,91,0.7,10.989010989011,25,206,97,72,0.742268041237113,37.5,8.29328923224314,30.844038,51.781929,0.00235069490898544,19.4366103601319,0.230947441196898,4.30792107551621,"Ripkyns",3.96654871438629,5.00786547858501,651.767694705461,0.0187060345515037
740688,"Чернігівська","С. ПУШКАРІ",4,"village",1,97.83,206,232,146,0.0547945205479452,0.198630136986301,12.3287671232877,0.629310344827586,230,162,0.704347826086957,4.32098765432099,56,206,244,162,0.663934426229508,35.1851851851852,14.9734670236077,30.939442,51.692144,0.00231912711574395,18.7080673222891,0.544588295602181,4.32581048752363,"Ripkyns",3.68903531606846,4.94828350355481,640.489109526745,0.0176217851027982
740689,"Чернігівська","С. СИБЕРЕЖ",1,"village",1,97.88,206,316,208,0.0384615384615385,0.153846153846154,14.4230769230769,0.658227848101266,312,223,0.71474358974359,12.5560538116592,67,206,325,222,0.683076923076923,42.7927927927928,8.93448448588564,31.134644,51.675798,0.00319968734275624,25.0711119833856,0.764261316388494,4.20250616844704,"Ripkyns",3.1592587452146,4.96020011359202,628.646039252784,0.0296069913716524
740690,"Чернігівська","С. ВЕЛИКІ ОСНЯКИ",1,"village",1,96.92,206,124,80,0.0125,0.1125,10,0.645161290322581,129,93,0.720930232558139,11.8279569892473,29,206,135,113,0.837037037037037,51.3274336283186,77.9768583156518,31.192385,51.68552,0.00336263396909599,24.6095273324525,0.778882880483459,4.1481597761201,"Ripkyns",3.04893593561654,4.97607094616002,626.155563120842,0.028519836699018
740691,"Чернігівська","С. СМОЛИГІВКА",6,"village",1,96.67,206,256,156,0.0641025641025641,0.128205128205128,16.6666666666667,0.609375,256,189,0.73828125,9.52380952380952,53,206,269,201,0.747211895910781,60.6965174129353,44.2944492925046,30.7546,51.676828,0.00191468153318139,16.4659471902167,0.346844481008052,4.46039511694396,"Ripkyns",4.03210675430648,4.9212020452592,649.761788744128,0.0146580411210216
740692,"Чернігівська","С. ТАРАСА ШЕВЧЕНКА",2,"village",1,97.03,206,284,171,0.0701754385964912,0.233918128654971,17.5438596491228,0.602112676056338,275,201,0.730909090909091,11.4427860696517,69,206,273,213,0.78021978021978,47.887323943662,17.4380457795853,30.801602,51.638796,0.00200995046936139,16.4407125392117,0.443807731637917,4.46353236154534,"Ripkyns",3.92712336510471,4.89335899435646,644.645348111949,0.0146276484654014
740693,"Чернігівська","С. МОКРІ ВЕЛИЧКИ",2,"village",1,96.33,206,192,116,0.0431034482758621,0.258620689655172,10.3448275862069,0.604166666666667,187,125,0.668449197860963,12,45,206,196,114,0.581632653061224,45.6140350877193,20.9338109252837,30.780046,51.615235,0.00202106432084842,16.0554768742395,0.442182790562068,4.49524384982932,"Ripkyns",3.95618914287985,4.87209710384438,644.326309877826,0.0141713062170885
740811,"Чернігівська","С. АНДРІЇВКА",1,"village",2,98.09,206,576,348,0.014367816091954,0.21264367816092,6.32183908045977,0.604166666666667,576,370,0.642361111111111,7.02702702702703,168,206,596,402,0.674496644295302,48.0099502487562,18.823438704404,31.013715,51.399151,0.00176547192196104,14.3694821876648,0.737524973494336,4.56141674616459,"Chernihivs",3.37721671394237,4.70730040817932,617.207930543772,0.0123338105419401
740812,"Чернігівська","С. АНИСІВ",1,"village",2,96.6,206,1036,650,0.0538461538461538,0.223076923076923,13.0769230769231,0.627413127413127,1031,627,0.608147429679922,5.74162679425837,304,206,1053,675,0.641025641025641,38.3703703703704,24.8248221418046,31.353419,51.434515,0.00286804857192162,16.4060210641105,0.939521839100222,4.36244789579459,"Chernihivs",2.20095237380067,4.81816309068493,600.331741429274,0.0145859673130402
740813,"Чернігівська","С. ЛУКАШІВКА",1,"village",1,98.89,206,320,177,0.0451977401129944,0.259887005649718,5.64971751412429,0.553125,316,207,0.655063291139241,2.89855072463768,87,206,326,222,0.680981595092024,41.4414414414414,5.75822647012168,31.393989,51.384849,0.00282671094827034,16.1767640258962,0.871670654357965,4.40557979167966,"Chernihivs",2.73608847585833,4.79015471871716,594.771753469313,0.0143134461831981
740814,"Чернігівська","С. БОРОВИКИ",7,"village",1,99.16,206,284,197,0.050761421319797,0.213197969543147,10.1522842639594,0.693661971830986,280,219,0.782142857142857,8.67579908675799,100,206,298,212,0.711409395973154,56.6037735849057,9.34678876576181,30.728674,51.296926,0.00164778586400351,11.4798706530904,0.213246943224272,4.76300377744114,"Chernihivs",4.08716661842031,4.55423324849592,627.389655462554,0.00971608883219391
740815,"Чернігівська","С. БОРОМИКИ",2,"village",1,97.92,206,432,269,0.0408921933085502,0.263940520446097,10.7806691449814,0.622685185185185,429,315,0.734265734265734,8.25396825396825,170,206,430,289,0.672093023255814,37.0242214532872,19.3961795059901,31.604466,51.537588,0.00358782262417229,20.3075733811494,0.779352860012445,4.09964408677051,"Chernihivs",3.45810723942495,4.95907214656132,593.561168827527,0.0200883385340658
740816,"Чернігівська","С. МОРГУЛИЧІ",2,"village",2,96.59,206,624,357,0.092436974789916,0.215686274509804,14.0056022408964,0.572115384615385,626,424,0.677316293929712,9.19811320754717,195,206,636,405,0.636792452830189,44.9382716049383,43.2048775103418,31.569054,51.560043,0.00361081032037193,22.3093750343667,0.798721508945557,4.07809967077671,"Chernihivs",3.35501109167,4.96488451641707,597.040937708529,0.0236553996959993
740817,"Чернігівська","С. БУДИ",1,"village",1,91.76,206,132,102,0.0392156862745098,0.215686274509804,10.7843137254902,0.772727272727273,126,110,0.873015873015873,10,32,206,130,107,0.823076923076923,59.8130841121495,13.1051599202163,31.435151,51.357414,0.00290868260369029,16.046024499063,0.82476584609277,4.42366379076213,"Kulykivs",3.00903655662865,4.78107171584551,590.652700396847,0.0141602873185464
740818,"Чернігівська","С. ВЕДИЛЬЦІ",1,"village",2,97.72,206,668,397,0.0377833753148615,0.251889168765743,12.8463476070529,0.594311377245509,665,462,0.694736842105263,5.84415584415584,199,206,688,436,0.633720930232558,36.2385321100917,23.61804692402,30.852777,51.459807,0.00200107613562734,14.1381922164785,0.568360347720896,4.58239027593249,"Chernihivs",3.78022250860001,4.73970472973807,630.251227436319,0.0121008226227468
740819,"Чернігівська","С. МАЛІЙКИ",1,"village",1,93.72,206,132,84,0.0833333333333333,0.202380952380952,25,0.636363636363636,129,98,0.75968992248062,15.3061224489796,36,206,134,88,0.656716417910448,47.7272727272727,20.706339249304,30.840205,51.499158,0.0020356616054399,14.6243640089747,0.54284274558157,4.55580213637636,"Chernihivs",3.80476295719522,4.77512342346608,633.465577329415,0.0125956962185986
740820,"Чернігівська","С. ГОНЧАРІВСЬКЕ",1,"smt",2,82.74,206,896,340,0.0441176470588235,0.258823529411765,17.3529411764706,0.379464285714286,957,485,0.506792058516196,13.4020618556701,249,206,853,544,0.637749120750293,59.375,46.8055762802265,30.925918,51.29798,0.00247002083665203,14.0219142618296,0.528596961087288,4.68427083680788,"Chernihivs",3.72553624481482,4.58679709978471,615.937038190115,0.0119853385578617
740821,"Чернігівська","С. ГОНЧАРІВСЬКЕ",1,"smt",2,82.74,206,632,220,0.0227272727272727,0.227272727272727,10.9090909090909,0.348101265822785,812,505,0.62192118226601,7.72277227722772,302,206,626,296,0.472843450479233,58.4459459459459,36.7686598371098,30.925175,51.297977,0.00246636345160306,14.0764493894502,0.519165627596527,4.68458219538481,"Chernihivs",3.72710724981016,4.58664185784848,615.980023099547,0.0120393651452905
740822,"Чернігівська","С. ГОНЧАРІВСЬКЕ",1,"smt",2,82.74,206,1116,505,0.0851485148514852,0.267326732673267,23.1683168316832,0.452508960573477,1080,642,0.594444444444444,17.1339563862928,284,206,1104,648,0.58695652173913,58.179012345679,44.7164329842183,30.934473,51.299323,0.00251297930582421,14.242323816014,0.550014765970265,4.67965290108804,"Chernihivs",3.70574716487338,4.59001528407886,615.52285148261,0.0122051757393123
740823,"Чернігівська","С. ДНІПРОВСЬКЕ",3,"village",1,98.59,206,472,255,0.0823529411764706,0.184313725490196,18.4313725490196,0.540254237288136,492,299,0.607723577235772,10.7023411371237,104,206,483,295,0.610766045548654,47.4576271186441,22.4438806162918,30.689388,51.354652,0.00160325652146972,9.68753950452739,0.232673698664317,4.73672392514978,"Chernihivs",4.12211503718453,4.61550995527078,633.177148083131,0.00837725892037051
740824,"Чернігівська","С. ЗАГАТКА",3,"village",1,98.37,206,212,145,0.0413793103448276,0.16551724137931,17.2413793103448,0.683962264150943,213,156,0.732394366197183,8.33333333333333,67,206,217,158,0.728110599078341,53.1645569620253,10.9040250851789,30.67551,51.330248,0.0014068905000406,9.6763905343014,0.252551084402703,4.75975739785902,"Chernihivs",4.15324524034169,4.58735344413329,632.513004914969,0.00836953145886923
740825,"Чернігівська","С. ДОВЖИК",1,"village",1,98.42,206,488,267,0.0299625468164794,0.385767790262172,5.99250936329588,0.547131147540984,486,327,0.672839506172839,3.05810397553517,146,206,491,291,0.592668024439919,31.2714776632302,74.7330700965829,31.015816,51.615645,0.00237760764612173,18.0905344367844,0.738840040680919,4.34901775204564,"Chernihivs",3.39343847556694,4.89700065974828,631.160035343281,0.016751262002007
740826,"Чернігівська","С. РОГОЩІ",3,"village",1,97.67,206,176,107,0.0560747663551402,0.242990654205607,21.4953271028037,0.607954545454545,177,117,0.661016949152542,5.98290598290598,55,206,169,110,0.650887573964497,44.5454545454545,41.1518921216542,31.10772,51.639174,0.0022294336209167,14.2971632948423,0.769282407677292,4.26386696428506,"Chernihivs",3.13514556487242,4.92852867578653,627.646944115411,0.0122604886559274
740827,"Чернігівська","С. ЖЕВЕДЬ",1,"village",1,96.13,206,228,152,0.0723684210526316,0.203947368421053,16.4473684210526,0.666666666666667,222,155,0.698198198198198,15.4838709677419,58,206,235,155,0.659574468085106,60,13.8175480315911,30.975915,51.327786,0.00199255319166372,11.1471471514458,0.588429533060438,4.63907513565145,"Chernihivs",3.5744967867432,4.62876884804482,614.887150098378,0.00945246444094354
740828,"Чернігівська","С. ЖУКОТКИ",3,"village",2,97.52,206,528,250,0.076,0.216,9.2,0.473484848484849,522,315,0.603448275862069,5.71428571428571,111,206,538,320,0.594795539033457,42.1875,15.9389528305798,31.035639,51.534275,0.00230715131949153,16.8516271984553,0.808173141180786,4.42041832673208,"Chernihivs",3.24361880224418,4.83273186301525,624.687014806115,0.0151303692851426
740829,"Чернігівська","С. ІВАНІВКА",1,"village",2,97.89,206,1328,616,0.0568181818181818,0.193181818181818,11.6883116883117,0.463855421686747,1313,767,0.584158415841584,4.43285528031291,350,206,1334,762,0.571214392803598,41.6010498687664,37.2512626115342,31.291066,51.376614,0.00264675880157153,14.1838579893808,0.883469308184795,4.45675221217906,"Chernihivs",2.49813632338862,4.7536905096188,600.013861347349,0.0121464766019535
740830,"Чернігівська","С. КОЛИЧІВКА",1,"village",2,97.48,206,1132,512,0.02734375,0.20703125,7.03125,0.452296819787986,1108,641,0.578519855595668,4.52418096723869,318,206,1132,613,0.541519434628975,29.6900489396411,27.4545900226346,31.299293,51.416756,0.0027854233378913,16.2031211219762,0.932254580921438,4.40805428422932,"Chernihivs",2.1047278219897,4.78947103591155,602.182888151109,0.0143445201800672
740831,"Чернігівська","С. ЯГІДНЕ",1,"village",1,94.24,206,316,170,0.0294117647058824,0.205882352941176,8.23529411764706,0.537974683544304,315,226,0.717460317460317,4.86725663716814,103,206,312,212,0.67948717948718,42.9245283018868,32.9991200218474,31.270778,51.344498,0.0028453600749606,15.4202148160202,0.842057918132646,4.49979499078106,"Chernihivs",2.73967788330751,4.72022156280307,599.074564089097,0.0134492506927084
740832,"Чернігівська","С. КАРХІВКА",2,"village",2,99.14,206,636,456,0.0526315789473684,0.225877192982456,10.0877192982456,0.716981132075472,634,460,0.725552050473186,4.1304347826087,255,206,679,407,0.599410898379971,42.997542997543,9.46085110387795,30.912688,51.466491,0.00204150887276,13.6418347743276,0.642699791568065,4.54771204002952,"Chernihivs",3.63229413545281,4.75391318219416,627.256500715059,0.0116153980447479
740833,"Чернігівська","С. КОВПИТА",2,"village",2,97.88,206,972,584,0.0154109589041096,0.270547945205479,5.13698630136986,0.60082304526749,957,631,0.659352142110763,4.43740095087163,294,206,1005,698,0.69452736318408,47.8510028653295,10.2026131795425,30.858817,51.385622,0.00191561705721823,13.1329767867168,0.549451717011553,4.6416113534467,"Chernihivs",3.79550805050815,4.66741214168421,625.248342791653,0.0111377281664239
740834,"Чернігівська","С. РЕВУНІВ КРУГ",2,"village",1,93.62,206,160,123,0.016260162601626,0.154471544715447,14.6341463414634,0.76875,161,116,0.720496894409938,5.17241379310345,28,206,185,126,0.681081081081081,38.0952380952381,7.52397207901951,30.869542,51.349492,0.00164563244003924,12.4311040413456,0.301013169581104,4.6671659350454,"Chernihivs",3.79631624402021,4.63161466272932,622.385726295343,0.0105105970699271
740835,"Чернігівська","С. КИЇНКА",1,"village",3,96.32,206,2140,1058,0.0415879017013233,0.25992438563327,9.73534971644612,0.494392523364486,2130,1272,0.597183098591549,6.13207547169811,626,206,2100,1178,0.560952380952381,35.9932088285229,36.3577187071706,31.193704,51.451297,0.0027725973992978,15.5614540317192,0.936996606601056,4.42148465061732,"Chernihivs",2.36581545181978,4.79249595680882,610.377938240737,0.0136065832357807
740836,"Чернігівська","С. ГУЩИН",2,"village",2,94.59,206,520,313,0.0575079872204473,0.201277955271566,11.8210862619808,0.601923076923077,514,356,0.692607003891051,5.61797752808989,145,206,519,325,0.626204238921002,30.4615384615385,17.6657643324062,31.255143,51.448061,0.00279233795807816,13.8801051255266,0.961719964114032,4.39373967172831,"Chernihivs",1.80329728617694,4.80415155434493,606.719690551385,0.0118459703851671
740837,"Чернігівська","С. КИСЕЛІВКА",2,"village",2,97.07,206,1024,470,0.0446808510638298,0.225531914893617,9.57446808510638,0.458984375,1005,575,0.572139303482587,5.39130434782609,278,206,1009,531,0.526263627353816,39.3596986817326,21.8754724956601,31.44849,51.53927,0.00300472448364458,18.7624875046242,0.896537188508298,4.17525538289077,"Chernihivs",2.79943841850359,4.92093383478253,602.157321821645,0.0177005972066948
740838,"Чернігівська","С. БРУСИЛІВ",2,"village",2,96.24,206,860,452,0.0530973451327434,0.223451327433628,10.8407079646018,0.525581395348837,843,547,0.648873072360617,5.6672760511883,272,206,860,528,0.613953488372093,35.4166666666667,19.9876088487742,31.510546,51.541381,0.00350528714392505,18.9949107855043,0.850074150432914,4.13865002611118,"Chernihivs",3.1151646272213,4.93763770647664,598.918919105363,0.0180411096241223
740839,"Чернігівська","С. КРАСНЕ",1,"village",2,98.67,206,548,299,0.0234113712374582,0.254180602006689,7.35785953177258,0.545620437956204,546,345,0.631868131868132,5.50724637681159,147,206,558,342,0.612903225806452,44.4444444444444,13.5744216876496,31.270355,51.291597,0.00247787032609683,15.1594828269394,0.775647533970189,4.55513866264071,"Chernihivs",3.03242266785853,4.67302458500357,595.696642140732,0.0131635097551744
740840,"Чернігівська","С. СКОРІНЕЦЬ",1,"village",1,98.53,206,140,85,0.0235294117647059,0.282352941176471,14.1176470588235,0.607142857142857,140,98,0.7,7.14285714285714,48,206,146,103,0.705479452054795,40.7766990291262,7.90185046822485,31.299599,51.31394,0.00277119895311607,16.6111531970779,0.803816265463943,4.52134231111614,"Chernihivs",2.91530725331111,4.7022109696967,595.465565457257,0.0148341401369138
740841,"Чернігівська","С. ЗОЛОТИНКА",1,"village",1,98.91,206,80,57,0.0350877192982456,0.210526315789474,8.7719298245614,0.7125,79,60,0.759493670886076,15,17,206,91,67,0.736263736263736,41.7910447761194,8.59232749296281,31.191499,51.331531,0.00239736446768557,14.0854115262784,0.811956104254813,4.54487204997894,"Chernihivs",2.96150416439668,4.68586898420864,602.749546362997,0.0120482666968146
740842,"Чернігівська","С. КУВЕЧИЧІ",1,"village",1,93.58,206,440,262,0.0114503816793893,0.33969465648855,8.3969465648855,0.595454545454545,438,301,0.687214611872146,10.2990033222591,131,206,450,294,0.653333333333333,39.4557823129252,40.8651184971324,30.950201,51.628955,0.0018985320246649,17.5229472038693,0.648899409405666,4.37783651597507,"Chernihivs",3.59314373769662,4.89953969964253,635.69257150797,0.0159885069321324
740843,"Чернігівська","С. ЛАДИНКА",2,"village",1,94.86,206,496,275,0.04,0.305454545454545,9.81818181818182,0.554435483870968,492,324,0.658536585365854,7.09876543209877,140,206,506,342,0.675889328063241,51.7543859649123,19.0826414721887,31.144976,51.287875,0.00223745644244712,12.1388638481558,0.748512478539994,4.60506932722178,"Chernihivs",3.23910470257249,4.63106605135116,602.644494826648,0.010259897012733
740844,"Чернігівська","С. ЛЕВКОВИЧІ",3,"village",1,98.42,206,252,144,0.0208333333333333,0.256944444444444,9.72222222222222,0.571428571428571,244,167,0.684426229508197,11.377245508982,64,206,255,163,0.63921568627451,34.3558282208589,20.0630451744966,31.083174,51.494251,0.00266797906204118,17.6692220629123,0.870115274340236,4.43772667738861,"Chernihivs",3.02632847534703,4.80663117495648,619.399797098082,0.0161817477829694
740845,"Чернігівська","С. ЗАЙЦІ",1,"village",1,96.12,206,228,135,0.0148148148148148,0.207407407407407,8.88888888888889,0.592105263157895,226,148,0.654867256637168,12.1621621621622,51,206,242,161,0.665289256198347,47.2049689440994,16.3024475226953,31.123032,51.47145,0.00253954383284184,16.2882826179162,0.897988189297712,4.4385665430237,"Chernihivs",2.82408624758051,4.79463963748382,615.669118767892,0.014445377388033
740846,"Чернігівська","С. ЛЬГІВ",1,"village",1,90.36,206,328,193,0.0569948186528497,0.191709844559585,11.3989637305699,0.588414634146341,324,215,0.66358024691358,8.37209302325581,99,206,332,220,0.662650602409639,44.0909090909091,27.5548149183082,31.1476,51.495051,0.00273974100640385,17.4711512170202,0.919949154505128,4.40132026667446,"Chernihivs",2.6517265455795,4.81963452111248,615.837010629435,0.0159206259701044
740847,"Чернігівська","С. МИХАЙЛО-КОЦЮБИНСЬКЕ",1,"smt",3,95.9,206,2412,1177,0.0229396771452846,0.221750212404418,7.64655904842821,0.487976782752902,2387,1486,0.62253875157101,4.4414535666218,771,206,2392,1420,0.593645484949833,42.5352112676056,62.3186317987955,31.077361,51.450889,0.00226595114188624,15.1900005359935,0.847577668886272,4.48274980462032,"Chernihivs",3.07825285674143,4.76752654574498,616.908605796329,0.013196642689521
740848,"Чернігівська","С. МОХНАТИН",2,"village",1,96.08,206,388,248,0.0362903225806452,0.314516129032258,12.0967741935484,0.639175257731959,383,265,0.691906005221932,5.28301886792453,122,206,407,272,0.668304668304668,39.3382352941176,57.4768458785181,31.068472,51.59128,0.00251772409534076,18.1235686826008,0.815380572329548,4.34184843180741,"Chernihivs",3.1767585540899,4.88494507176183,626.614942687363,0.0167967405422797
740849,"Чернігівська","С. МНЬОВ",5,"village",2,98.55,206,520,286,0.034965034965035,0.244755244755245,9.79020979020979,0.55,520,304,0.584615384615385,7.56578947368421,133,206,541,335,0.619223659889094,50.7462686567164,16.8834840754369,30.652027,51.450637,0.00136440913863648,7.66081502677233,0.147626335700015,4.68523041094885,"Chernihivs",4.15746854195705,4.71329692993784,641.223678342089,0.00708263651471761
740850,"Чернігівська","С. НОВИЙ БІЛОУС",2,"village",2,94.48,206,1336,643,0.0279937791601866,0.259720062208398,8.8646967340591,0.481287425149701,1314,844,0.642313546423135,5.33175355450237,423,206,1316,792,0.601823708206687,41.9191919191919,28.2336343529839,31.190474,51.536291,0.00190373008142,13.5679650326865,0.936734490281833,4.3328650767413,"Chernihivs",2.3604706064336,4.86191642883524,616.175684697427,0.0115448196565988
740851,"Чернігівська","С. ДЕСНЯНКА",1,"village",1,97.07,206,272,153,0.0522875816993464,0.215686274509804,8.49673202614379,0.5625,273,188,0.688644688644689,7.97872340425532,73,206,282,182,0.645390070921986,40.6593406593407,16.6374411291735,31.218547,51.567066,0.0029049052238558,19.4630214617118,0.924808809069207,4.28125354530448,"Chernihivs",2.29021281273046,4.89163439329548,616.679930603235,0.0187465462624473
740852,"Чернігівська","С. ОЛИШІВКА",1,"smt",2,94.64,206,812,433,0.0207852193995381,0.267898383371824,6.46651270207852,0.533251231527094,804,507,0.630597014925373,4.93096646942801,234,206,825,507,0.614545454545455,36.6863905325444,24.3378463169585,31.33203,51.21881,0.00242769126861087,13.4633914768035,0.661541296932359,4.6093530771569,"Chernihivs",3.34155751971933,4.62882695009998,587.531928588227,0.0114456296740828
740853,"Чернігівська","С. ОЛИШІВКА",1,"smt",2,94.64,206,840,446,0.0448430493273543,0.260089686098655,9.41704035874439,0.530952380952381,831,541,0.651022864019254,5.36044362292052,264,206,834,500,0.599520383693046,39,24.3378463169585,31.337587,51.220557,0.00250096730750899,13.8034282483461,0.664926899698405,4.605983695246,"Chernihivs",3.33862008479872,4.63251327557232,587.323690470442,0.0117712815342984
740854,"Чернігівська","С. ПАКУЛЬ",3,"village",2,98.46,206,752,416,0.0456730769230769,0.290865384615385,16.5865384615385,0.553191489361702,742,429,0.578167115902965,15.6177156177156,161,206,741,406,0.547908232118758,54.4334975369458,50.307972724853,30.789283,51.404405,0.0019958168145539,13.3283669510741,0.459218415759505,4.65662919186133,"Chernihivs",3.92944493846753,4.67765350681363,630.429549074144,0.0113188014795877
